sentence_id,sentence,ambiguity,ambiguity_zscore,ambiguity_norm,avg_regression_probability,avg_skip_probability,num_words
167,aldous leonard huxley july 26 1894 – november 22 1963 was a british writer who emigrated to the united states,4.93979715673547,-0.2153570634643241,0.4925796260974608,0.19166666666666665,0.5125,20
168,he was a member of the famous huxley family who produced a number of brilliant scientific minds,5.266200665617362,0.3205576911201864,0.584911287970671,0.1016042780748663,0.3582887700534759,17
169,he wrote great novels on dehumanising aspects of scientific progress most famously brave new world and on pacifist themes eg eyeless in gaza,4.862295340407979,-0.34260559403092,0.4706562358611784,0.15217391304347824,0.3840579710144927,23
170,huxley was strongly influenced by f matthias alexander and included him as a character in eyeless in gaza,5.1794792799388665,0.1781717520648055,0.5603799044476452,0.14814814814814814,0.40740740740740733,18
171,huxley was born in godalming surrey england,4.975015838940938,-0.1575322824269283,0.5025421398834016,0.17857142857142855,0.27380952380952384,7
172,he was the son of the writer leonard huxley by his first wife julia arnold and grandson of thomas henry huxley one of the most important naturalists of the 19th century a man known as darwins bulldog,4.469941928982735,-0.9868020455783828,0.3596689408942461,0.1306306306306306,0.47297297297297286,37
173,his brother julian huxley was a biologist also noted for his evolutionary theories,5.219393213589986,0.2437055633599598,0.5716705913600779,0.09790209790209789,0.3566433566433566,13
174,john wells november 17 1936 january 11 1998 was a british actor writer and satirist,5.956838437489101,1.4545006848315838,0.7802760174975311,0.09895833333333331,0.36458333333333326,16
175,wells began his television career as a writer on that was the week that was the 1960s weekly satire show that launched the careers of david frost and millicent martin among others,4.9032685324069,-0.275332609712019,0.4822465613526834,0.10937499999999999,0.41666666666666663,32
176,besides making cameo appearances in films such as casino royale 1967 television dramas like casanova 1987 and comedy shows like yes minister he also wrote television scripts and screenplays notably princess caraboo 1994,4.885335998726077,-0.3047756430285323,0.4771738810925372,0.11616161616161615,0.36363636363636365,33
177,in 1997 he appeared in the bbc situation comedy chalk,5.417410161760119,0.5688252428195634,0.6276847989469989,0.14166666666666666,0.33333333333333337,10
178,bartholomew j simpson voiced by nancy cartwright is a fictional character featured in the animated television series the simpsons,5.304059889581469,0.3827179196942794,0.595620747185158,0.14035087719298248,0.4385964912280702,19
179,he is the 10yearold son of homer and marge simpson and older brother of lisa and maggie,5.191983602941036,0.1987023254520483,0.5639170751335384,0.10784313725490194,0.38235294117647056,17
180,roy stanley geiger january 25 1885 – january 23 1947 was a united states marine corps general who during world war ii became the first marine to lead an army,4.913370113948296,-0.2587470447736483,0.4851040545654856,0.13333333333333333,0.47777777777777775,30
181,geiger was born in middleburg florida,4.9347480773925785,-0.2236470359777714,0.4911513636126124,0.13888888888888887,0.27777777777777773,6
182,he attended florida state normal and industrial college and received an llb from stetson university after which he enlisted in the marine corps,4.678410665555433,-0.6445218042243384,0.4186397067487599,0.11956521739130432,0.40579710144927533,23
183,he was commissioned a second lieutenant on 5 february 1909,4.540075964397854,-0.8716505127218064,0.3795081640261755,0.15833333333333327,0.275,10
184,following attendance at the marine officers school at port royal south carolina he served as a member of the marine detachments aboard wisconsin bb9 and delaware bb28,5.087860146394143,0.0277443083248157,0.5344630664560875,0.13271604938271603,0.4475308641975308,27
185,for his part in this action he was awarded the distinguished service medal,5.489271064599355,0.6868120813839917,0.6480125111262722,0.08333333333333333,0.33974358974358976,13
186,geiger commanded the iii amphibious corps in the battle of okinawa where he assumed command of the us tenth army upon the combat death of lt general simon bolivar buckner commanding general of the tenth army,4.888756064006261,-0.2991603129373486,0.4781413348803837,0.12962962962962962,0.4722222222222222,36
187,geiger led the tenth army until relieved by general joseph stilwell,5.315213656425476,0.4010310445787974,0.5987758781835387,0.08333333333333331,0.29545454545454547,11
188,culbert levy olson november 7 1876 april 13 1962 was a us politician,6.382967273394267,2.1541522642456243,0.9008175635305348,0.1309523809523809,0.4880952380952381,14
189,he was born in fillmore utah to daniel olson and his wife delilah king,5.088737927950346,0.0291855185890151,0.5347113696380096,0.12499999999999997,0.2916666666666667,14
190,he served as the governor of california from january 2 1939 until january 4 1943 and was the only democrat elected to that office between 1898 and 1954,3.7402151657475367,-2.1849243959555937,0.1532468806851916,0.0833333333333333,0.4226190476190476,28
191,in his 1942 bid for reelection he was defeated by state attorney general earl warren,5.05763590335846,-0.0218802126996566,0.5259133587709467,0.09999999999999996,0.3055555555555555,15
192,he later became president of the united secularists of america,4.941209819581774,-0.2130376433539807,0.4929792342656222,0.14166666666666666,0.375,10
193,he died in los angeles at age 85 and was buried in forest lawn memorial park cemetery in suburban glendale,4.156246097464311,-1.5018523437147675,0.2709319737396581,0.06249999999999998,0.32916666666666666,20
194,prescott sheldon bush may 15 1895 columbus ohio – october 8 1972 new york city was a us,6.36511102844687,2.1248344877254963,0.8957664635087981,0.10648148148148145,0.513888888888889,18
195,senator from connecticut and a wall street executive banker with brown brothers harriman,5.152207851409912,0.1333953923457313,0.5526654766023061,0.16083916083916083,0.46853146853146854,13
196,his son george h w bush and grandson george w bush would both later become us presidents,6.226750671863556,1.8976636561478148,0.8566276634864919,0.15196078431372548,0.38235294117647056,17
197,his father was samuel prescott bush and his mother was flora sheldon,5.671607494354248,0.9861862619454764,0.6995910791293173,0.06249999999999998,0.2222222222222222,12
198,he married dorothy walker george herbert walkers daughter on august 6 1921 and together they had five children including george h w bush named after george herbert walker prescott bush jr jonathan bush william bush and nancy bush,5.645825257172456,0.9438549728020152,0.6922979075149597,0.09649122807017543,0.4890350877192983,38
199,among those attending the kennebunkport maine wedding ceremony were isabel stillman rockefeller daughter of percy rockefeller hope lincoln mary keck elizabeth trotter martha pittman ruth lionberger nancy walker george herbert walker knight wooley frank shephard john shepley richard bentley henry isham william potter wear and henry fenimore cooper,6.449564497521583,2.2634967843044285,0.9196563082513912,0.14062499999999997,0.3298611111111111,48
200,his fatherinlaw george herbert walker and walkers partner averell harriman brought him on as an officer in their investment banking firm w a harriman and company in 1926,6.054536704663877,1.6149093246028174,0.8079124954302609,0.11904761904761904,0.36011904761904756,28
201,when it merged with brown brothers in 1931 he became a partner in the new firm of brown brothers harriman,5.297207016693919,0.3714663381646851,0.5936822351131499,0.09166666666666663,0.4166666666666667,20
202,bush called it my good fortune to work with close friends including yale classmates and members of the skull and bones e roland harriman knight woolley and ellery james as well as robert a lovett and thomas mccance,5.164977785501931,0.1543620667495327,0.5562777822443822,0.14035087719298245,0.4276315789473684,38
203,he maintained homes in long island new york and greenwich connecticut the family compound at kennebunkport maine a 10000 acre 40 km² plantation in south carolina and an island retreat in florida,5.789177871519519,1.1792224827899462,0.7328488965710337,0.21093749999999997,0.4114583333333333,32
204,after graduation he served as a field artillery captain with the american expeditionary forces 19171919 during world war i,4.049039231406318,-1.677872943217677,0.240605743052797,0.15789473684210523,0.33771929824561403,19
205,he received training in intelligence at verdun and was briefly assigned to a staff of french officers,5.253740221261978,0.3000991611196843,0.5813865294931894,0.15196078431372548,0.40686274509803916,17
206,alternating between intelligence and artillery bush came under fire in the meuseargonne offensive,4.777078946431478,-0.482520520255009,0.4465505781075429,0.17307692307692307,0.3269230769230769,13
207,the bushes moved to columbus ohio in 1923 where bush worked for the hupp products company where his business efforts generally failed,5.147422268277123,0.1255380484742212,0.5513117508252872,0.19318181818181818,0.37878787878787873,22
208,he left in november 1923 to become president of sales for stedman products of south braintree massachusetts,4.78753337264061,-0.4653556274038838,0.4495078825468445,0.14705882352941177,0.3235294117647059,17
209,in 1925 he joined the united states rubber company based in new york city as manager of the foreign division and moved to greenwich connecticut,4.613613078991572,-0.7509115388812831,0.4003100359884515,0.1133333333333333,0.42,25
211,he served until january 1963 and was a staunch supporter of president dwight d eisenhower,4.62103109061718,-0.7387320684660892,0.4024084121472537,0.07777777777777775,0.38333333333333336,15
212,as a managing partner of brown brothers harriman he sat on several corporate boards including the following,5.181484870612621,0.1814646873564761,0.5609472375641902,0.10784313725490192,0.3088235294117647,17
213,bush was born in columbus ohio to flora sheldon and samuel prescott bush a steel company president and later a us government official in charge of coordination and assistance to major weapons contractors during world war i,4.868886907895406,-0.3317830441004598,0.4725208309525374,0.11036036036036033,0.36711711711711714,37
214,after attending the douglas school in columbus and st georges school in newport rhode island as well as the famous stonyhurst college in england where he designed the boys golf course still in use today from 1908 to 1913 bush entered yale university,5.125134780293419,0.0889447113069614,0.5450071592736713,0.10852713178294572,0.4205426356589147,43
215,there he played varsity golf football and baseball and was president of the yale glee club,4.324215527375539,-1.2260670247488832,0.318446464808476,0.109375,0.34375,16
216,on may 18 1916 he was tapped to join the skull and bones society at yale,5.078957406679789,0.0131270954600053,0.5319446966142108,0.15104166666666663,0.39583333333333337,16
217,other new bonesmen that year were e roland harriman h s fenimore cooper grandson of james fenimore cooper knight wooley son of ulysses grant wooley ellery james and henry neil mallon,6.021383968989055,1.5604765758133223,0.7985343879736794,0.14247311827956988,0.43548387096774194,31
218,he was a member of the executive committee of the united states golf association usga from 19281935 serving successively as secretary vice president and president,4.030719568952918,-1.7079515947659278,0.2354235534217086,0.11999999999999998,0.39,25
219,after his discharge in 1919 bush went to work for the simmons hardware company in st louis missouri,4.959185165517471,-0.1835243175361923,0.4980640250776882,0.12037037037037036,0.39814814814814814,18
220,from 1947 to 1950 he served as connecticut republican finance chairman and was the republican candidate for the united states senate in 1950 losing to senator william benton by only 1000 votes,4.138235699745916,-1.531423220284956,0.2658372676256422,0.12239583333333331,0.4348958333333333,32
221,the following year bush was connecticut chairman of the united negro college fund and was one of the uncfs earliest supporters,5.441932883858681,0.6090885618022974,0.6346216841930288,0.10317460317460314,0.4246031746031746,21
222,talia shire born april 25 1946 is an american actress of italian descent,5.445004165172577,0.6141312311572771,0.6354904754286486,0.14102564102564102,0.36538461538461536,13
223,she is the mother of actors jason and robert schwartzman and aunt to actor nicolas cage,5.428243573506673,0.5866123837034218,0.6307493092328798,0.17187499999999997,0.4375,16
224,born talia rose coppola in lake success long island new york she is the sister of director and producer francis ford coppola,6.197497697103591,1.8496338391796825,0.848352704116187,0.17424242424242423,0.4318181818181818,22
225,shire became famous for her roles as the wife of boxer rocky balboa in the rocky movies and for her role in the godfather and its sequels,5.299093168515426,0.3745631694272985,0.5942157818658227,0.08024691358024691,0.3611111111111111,27
226,she was nominated for the academy award for best supporting actress for the godfather part ii and for the best actress in a leading role for rocky,4.038779153273656,-1.6947187402292314,0.2377034149859734,0.10802469135802467,0.43209876543209874,27
227,margaret tyndal winthrop february 23 1880 – july 7 1970 was the maternal grandmother of us senator john kerry the presidential candidate,5.605998016539074,0.8784635008692159,0.6810317439614452,0.18939393939393936,0.4848484848484849,22
228,winthrops daughter rosemary isabel forbes was kerrys mother,5.799850004059928,1.1967448228863449,0.735867784868413,0.21874999999999997,0.2708333333333333,8
229,winthrop died at st briac sur mer illeetvilaine france,4.590186834335327,-0.7893745756261829,0.3936833177035626,0.14814814814814817,0.26851851851851855,9
230,other notable figures in this branch of the family tree are franklin d roosevelt kerrys 4th cousin twice removed jane addams calvin coolidge kerrys 8th cousin once removed and ironically george hw bush kerrys 9th cousin once removed and george w bush kerrys 9th cousin twice removed,4.774453358481759,-0.4868314154611708,0.4458078627500328,0.125886524822695,0.4698581560283688,47
231,1 she also has some relation to all the royal houses of europe including such figures as henry iii henry ii henry i richard the lionheart and russian czar ivan the terrible,5.459588139287887,0.6380763380455167,0.6396159291389815,0.07552083333333331,0.36197916666666663,32
232,she was born in massachusetts and raised in boston,4.825123608112335,-0.4036370451294108,0.4601412514196209,0.14814814814814814,0.21296296296296294,9
233,her grandfather was robert charles winthrop the conservative whig speaker of the house and a us senator,5.419271290302277,0.5718809889092349,0.6282112672188804,0.13235294117647056,0.4117647058823529,17
234,her ancestors include james bowdoin former governor of maine and john winthrop the first governor of the massachusetts bay colony,5.789044618606567,1.179003697757926,0.7328112025433425,0.10833333333333331,0.30416666666666664,20
235,david manners april 30 1901 – december 23 1998 was a canadian film actor,5.484254011741052,0.6785746924524042,0.6465933081596752,0.19642857142857142,0.5773809523809523,14
236,born rauff de rither duan acklom in halifax nova scotia manners came to hollywood at the beginning of the talking films revolution after studying acting with eva le gallienne and acting on stage with helen hayes,6.057152165685381,1.6192035926278954,0.8086523461245971,0.13888888888888887,0.4212962962962962,36
237,in 1940 he officially changed his name to david joseph manners and became a naturalized citizen of the united states,4.129570208097759,-1.545650900758994,0.2633860095262315,0.07499999999999998,0.32083333333333325,20
238,he was discovered by the film director james whale and within a few years he was a popular leading man playing opposite such up and coming actresses as katharine hepburn gloria stuart myrna loy loretta young and ann dvorak and he was paired several times with helen chandler,4.7726218649681575,-0.4898385044481343,0.4452897775113044,0.11111111111111109,0.4774305555555555,48
239,his most widely seen role was as jonathan harker in tod brownings dracula 1931 though he commented throughout his life that he had never watched the film and did not intend to,4.403011760404033,-1.096693219821653,0.3407360142370092,0.07552083333333331,0.3723958333333333,32
240,he died in santa barbara california,5.411252498626709,0.5587151109209835,0.625942944907774,0.18055555555555555,0.20833333333333334,6
241,elliott roosevelt september 23 1910 – october 27 1990 world war ii hero and an author was the son of president franklin delano roosevelt and his wife eleanor roosevelt,5.100642078689167,0.0487306823146927,0.5380787660997377,0.14655172413793102,0.5373563218390804,29
243,as an army photo reconnaissance pilot he and the men in his unit also played a key role in the dday landings,4.684729437033336,-0.6341471520722962,0.4204271344438552,0.11742424242424239,0.42045454545454547,22
244,colonel elliot roosevelt was a pilot in the united states army air force usaaf during world war ii,4.389409282628228,-1.1190268294201935,0.3368882021134944,0.16203703703703703,0.3425925925925926,18
245,he flew a p38 lightning in the north african campaign of november 1942,5.272362848122914,0.330675243276659,0.5866544204310197,0.09615384615384612,0.38461538461538464,13
246,on 28 february 1934 he and anthony fokker each received an excessive half a million dollars for selling fifty military planes to the soviet government,5.228910624980927,0.2593319921545761,0.5743628369596022,0.19333333333333336,0.4633333333333334,25
247,elliot and fokker were able to receive such a large commission because elliot had close connections to the us exportimport bank through his father franklin delano roosevelt,5.129341919834797,0.0958523213462763,0.5461972573425264,0.07716049382716046,0.3148148148148148,27
248,stella dorothea gibbons 5 january 1902—19 december 1989 was an english novelist and poet,5.397160053253174,0.5355770342816587,0.6219565327958051,0.14285714285714282,0.44642857142857145,14
249,her works include cold comfort farm,5.56826639175415,0.8165127745858047,0.6703583794700451,0.3194444444444444,0.13888888888888887,6
250,keynes was educated at oundle school,5.262734746932983,0.3148670753314304,0.5839308633632815,0.26388888888888884,0.2916666666666667,6
251,keynes pronounced canes was born in london the eldest son of geoffrey keynes and thus the nephew of the economist john maynard keynes and geoffrey keynes wife elizabeth née darwin the granddaughter of charles darwin and thus the greatgrandson of charles darwin see darwin wedgwood family,4.807014790508482,-0.4333695151485861,0.4550187046993049,0.1453900709219858,0.4858156028368794,47
252,charles francis adams jr may 27 1835 – may 20 1915 a member of the prominent adams political family and son of charles francis adams sr graduated at harvard in 1856 and served on the union side in the american civil war receiving in 1865 the brevet of brigadiergeneral in the regular army,4.841186516560041,-0.3772637084328961,0.4646850598994207,0.1509433962264151,0.5911949685534591,53
253,he was president of the union pacific railroad from 1884 to 1890 having previously become widely known as an authority on the management of railways,4.053258543213208,-1.670945347802876,0.2417992843613019,0.09,0.3633333333333333,25
254,his son charles francis adams was secretary of the navy and a renowned yachtsman,5.623486922337459,0.90717815130603,0.685978932618333,0.0714285714285714,0.3630952380952381,14
255,jean tardieu born in st germain de joux france november 1 1903 died in créteil france january 27 1995 was an artist musician poet and dramatic author,5.5602084673368015,0.8032826454080371,0.6680789874523209,0.15432098765432098,0.48456790123456794,27
256,he is often associated with the theatre of the absurd,6.091145778695743,1.6750169594519655,0.8182683174512325,0.16666666666666663,0.35000000000000003,10
257,john eric austin born august 21 1944 in blaby leicestershire is a british member of parliament for erith and thamesmead,5.60809443185204,0.8819055591418247,0.6816247691727416,0.09999999999999998,0.4499999999999999,20
258,he is a member of the labour party,5.320463989462171,0.4096514511132922,0.6002610704730656,0.11458333333333331,0.3125,8
259,he worked as a social worker and was leader of greenwich council before entering parliament,3.932326634015356,-1.8695007942844712,0.207590570772447,0.12777777777777774,0.29444444444444445,15
260,austin is a member of the leftwing socialist campaign group,5.264419145054287,0.3176326516234667,0.584407338871553,0.14999999999999997,0.3416666666666667,10
261,he stated his intention to act as a stalking horse against tony blair,5.086615105470021,0.0257001029681269,0.5341108744774593,0.08974358974358973,0.38461538461538464,13
263,robert strange mcnamara born june 9 1916 is an american business executive and a former united states secretary of defense,5.5600607269688656,0.8030400737417709,0.6680371952738482,0.10833333333333332,0.4583333333333335,20
264,he resigned that position to become president of the world bank 19681981,4.389209162105214,-1.1193554029130028,0.3368315928554379,0.08333333333333333,0.3819444444444444,12
265,mcnamara was born in san francisco where his father was sales manager of a wholesale shoe firm,4.360141053795815,-1.167081691714955,0.3286089277348602,0.0784313725490196,0.4215686274509804,17
266,he graduated in 1937 from the university of california berkeley with a degree in economics and philosophy and earned a masters degree from the harvard graduate school of business administration in 1939,3.1984690456621108,-3.0744054557249214,0.0,0.14322916666666663,0.4036458333333333,32
268,following his involvement there in a program to teach the analytical approaches used in business to officers of the army air forces he entered the army as a captain in early 1943 serving under col curtis lemay with analysis of us bombers efficiency and effectiveness as a major responsibility,4.572249802450339,-0.8188249944453511,0.3886093650102017,0.0901360544217687,0.336734693877551,49
269,he left active duty three years later with the rank of lieutenant colonel,3.487400976320108,-2.6000144626849564,0.0817318582673118,0.05128205128205126,0.24358974358974356,13
270,during this period mcnamara helped to plan the 1945 bombing of tokyo,5.541145530613986,0.7719836281564655,0.6626865434990351,0.0833333333333333,0.3125,12
271,in 1946 mcnamara joined ford motor company which he later said had been the result of a life magazine article which reported how few collegeeducated managers there were at the then unprofitable company,4.980687056668103,-0.1482208345602677,0.5041463902769947,0.1414141414141414,0.3484848484848485,33
272,presidentelect john f kennedy first offered the post of secretary of defense to former secretary robert a lovett,4.4218106488971145,-1.0658277375609315,0.3460537653294566,0.11574074074074073,0.39814814814814814,18
273,lovett declined but recommended mcnamara kennedy had him approached by sargent shriver regarding either the treasury or the defense cabinet post and less than five weeks after becoming president at ford mcnamara accepted kennedys invitation to serve as secretary of defense,5.0029620110988615,-0.1116480759583962,0.5104474363894805,0.14634146341463414,0.41666666666666663,41
274,he also created the defense intelligence agency and the defense supply agency,5.549910371953791,0.7863744287078577,0.6651659052244387,0.1111111111111111,0.3055555555555555,12
275,mary lilian baels november 28 1916 – june 7 2002 was best known as princess de réthy the controversial morganatic second wife of king léopold iii of the belgians,5.817496606281826,1.2257183916184784,0.7408595820312092,0.1598746081504702,0.536050156739812,29
276,mary lilian lucy josepha monique baels was born in highbury london england one of eight children of henri baels an attorney and fish trader from ostend belgium and his wife anne marie de visscher who were living in england during world war i,5.497167722100303,0.6997774299525639,0.6502462846319669,0.10852713178294572,0.38759689922480617,43
277,he is also notable in that he is the great great great grandfather of president george w bush through his son reverend james smith bush,5.457986116409302,0.6354460118558355,0.6391627555954574,0.09333333333333332,0.44333333333333336,25
278,he was the son of a blacksmith timothy bush jr and lydia newcomb and was born in penfield monroe co new york on january 28 1797,5.130027785301208,0.0969784287964348,0.5463912721022088,0.09440559440559439,0.45104895104895104,26
279,he was a participant in the underground railroad and even petitioned the new york state legislature to secede from the union in a protest against slavery,4.637626767158508,-0.71148399153433,0.4071029278410956,0.1346153846153846,0.4711538461538461,26
280,eventually obadiah henry and possibly another brother or two went off to find their fortunes in the california gold rush of 1849,5.323845329738798,0.4152031994713995,0.6012175698935813,0.11742424242424242,0.40151515151515144,22
281,robert henry dee born may 18 1933 in quincy massachusetts is a former threesport letterman at holy cross college who was one of the first players signed by the boston patriots in 1960,5.928126990795136,1.407359990905004,0.7721542433256817,0.11616161616161613,0.5176767676767676,33
282,another example of a player misjudged by the nfl he became an ironman of the american football league who never missed a game during his career starting 112 consecutive games,4.556436670237575,-0.8447882290259044,0.3841362121889382,0.15277777777777776,0.49999999999999994,30
283,he was voted to five american football league allstar teams 1961 196365,4.776589220220393,-0.4833245909683609,0.4464120464015351,0.09722222222222221,0.22916666666666663,12
284,joseph h ball november 3 1905 december 18 1993 was an american politician,6.733589092890422,2.729830531280581,1.0,0.10714285714285711,0.511904761904762,14
285,he served in the united states senate as a republican from minnesota,4.17245095426386,-1.4752459451360371,0.2755159359765997,0.07638888888888887,0.375,12
286,he was first appointed to fill the senate seat of ernest lundeen who had died in office,4.902901530265808,-0.2759351824694284,0.4821427453192281,0.053921568627450955,0.2794117647058823,17
287,he lost his reelection bid in 1948 to hubert h humphrey,4.718270444869996,-0.5790769077453427,0.4299150747085592,0.12121212121212119,0.3106060606060606,11
288,ball died in chevy chase maryland,5.31146731376648,0.3948800068232206,0.5977161284129664,0.23611111111111108,0.29166666666666663,6
289,raymond arrieta born march 26 1965 in san juan puerto rico is considered by many to be one of puerto ricos greatest comedians,4.887306913733482,-0.3015396409520883,0.4777314053013544,0.12681159420289853,0.5108695652173914,23
290,after raymond graduated from high school he enrolled in the universidad del sagrado corazon university of the sacred heart of san juan where he earned a bachelors degree in radio and television production,4.361052158754319,-1.165585768488179,0.3288666573017016,0.0909090909090909,0.35858585858585856,33
291,matthew parker august 6 1504 may 17 1575 was archbishop of canterbury from 1559,6.240022072425256,1.9194536773377824,0.8603818218699124,0.09999999999999996,0.37222222222222234,15
292,the eldest son of william parker he was born in norwich in st saviours parish,4.701019048690796,-0.6074015963532746,0.4250350717811549,0.12777777777777777,0.39999999999999997,15
293,matthew was sent in 1522 to corpus christi college cambridge where he is said to have been contemporary with william cecil but cecil was only two years old at the time,3.9631181846062336,-1.8189448234411607,0.2163007560503191,0.08870967741935484,0.31989247311827956,31
294,he commenced ma in 1528 and was one of the cambridge scholars whom thomas wolsey wished to transplant to his newly founded cardinal college at oxford,5.0837394547462464,0.020978635183722,0.5332974224064244,0.13782051282051283,0.3589743589743589,26
295,adolf otto reinhold windaus december 25 1876 – june 9 1959 was a significant german chemist,5.4052232583363855,0.5488158336687621,0.6242374185862419,0.15104166666666666,0.46874999999999994,16
296,he won a nobel prize in chemistry in 1928,5.082060366868973,0.0182217776647651,0.5328224490378142,0.12037037037037036,0.2685185185185185,9
297,jack kerouac march 12 1922 – october 21 1969 was an american novelist writer poet artist and part of the beat generation,5.4140613079071045,0.5633268332071018,0.6267374891503656,0.09848484848484845,0.4772727272727272,22
298,during kerouacs time at columbia university burroughs and kerouac got into trouble with the law for failing to report a murder this incident formed the basis of a mystery novel the two collaborated on in 1945 entitled and the hippos were boiled in their tanks the novel was never published although an excerpt from the manuscript would be included in the burroughs compilation word virus,4.945933404378593,-0.205282093189039,0.494315422212202,0.08846153846153845,0.4576923076923077,65
299,in between his sea voyages kerouac stayed in new york with friends from fordham,5.677995351644663,0.9966743445762064,0.701398049530626,0.11904761904761903,0.3988095238095237,14
