index,sentence,difficulty,difficulty_zscore,difficulty_norm
211,he served until january 1963 and was a staunch supporter of president dwight d eisenhower,9.469147682189941,-0.9261270895911804,0.3289321755543296
212,as a managing partner of brown brothers harriman he sat on several corporate boards including the following,15.327286720275879,0.9652449850958933,0.6785770708016649
213,bush was born in columbus ohio to flora sheldon and samuel prescott bush a steel company president and later a us government official in charge of coordination and assistance to major weapons contractors during world war i,10.71901798248291,-0.5225911257661803,0.40353108271196464
214,after attending the douglas school in columbus and st georges school in newport rhode island as well as the famous stonyhurst college in england where he designed the boys golf course still in use today from 1908 to 1913 bush entered yale university,9.513284683227539,-0.9118769171933907,0.3315665065259899
215,there he played varsity golf football and baseball and was president of the yale glee club,8.404726028442383,-1.2697886822064617,0.2654018299609683
216,on may 18 1916 he was tapped to join the skull and bones society at yale,13.829732894897461,0.48174135582952504,0.5891950935222785
217,other new bonesmen that year were e roland harriman h s fenimore cooper grandson of james fenimore cooper knight wooley son of ulysses grant wooley ellery james and henry neil mallon,8.662067413330078,-1.1867028582146644,0.2807613325225977
218,he was a member of the executive committee of the united states golf association usga from 19281935 serving successively as secretary vice president and president,12.388248443603516,0.0163404120233511,0.5031596347022347
219,after his discharge in 1919 bush went to work for the simmons hardware company in st louis missouri,13.69408130645752,0.43794457589750097,0.5810986852393992
220,from 1947 to 1950 he served as connecticut republican finance chairman and was the republican candidate for the united states senate in 1950 losing to senator william benton by only 1000 votes,10.491231918334961,-0.5961346517786793,0.3899355988868086
221,the following year bush was connecticut chairman of the united negro college fund and was one of the uncfs earliest supporters,15.711894035339355,1.0894201763472624,0.7015324809604968
222,talia shire born april 25 1946 is an american actress of italian descent,13.28033447265625,0.3043613334455428,0.5564040736190802
223,she is the mother of actors jason and robert schwartzman and aunt to actor nicolas cage,10.068686485290527,-0.7325586299654316,0.3647158400668928
224,born talia rose coppola in lake success long island new york she is the sister of director and producer francis ford coppola,8.958739280700684,-1.090918705322082,0.29846828746430204
225,shire became famous for her roles as the wife of boxer rocky balboa in the rocky movies and for her role in the godfather and its sequels,9.841499328613281,-0.8059087913517168,0.351156102224974
226,she was nominated for the academy award for best supporting actress for the godfather part ii and for the best actress in a leading role for rocky,16.19968032836914,1.2469079667622032,0.7306461612983419
228,winthrops daughter rosemary isabel forbes was kerrys mother,11.057159423828125,-0.41341801203555417,0.42371316239107043
229,winthrop died at st briac sur mer illeetvilaine france,9.473088264465332,-0.9248548242480014,0.32916737046314526
230,other notable figures in this branch of the family tree are franklin d roosevelt kerrys 4th cousin twice removed jane addams calvin coolidge kerrys 8th cousin once removed and ironically george hw bush kerrys 9th cousin once removed and george w bush kerrys 9th cousin twice removed,12.79496955871582,0.1476553149827634,0.5274349140637818
231,1 she also has some relation to all the royal houses of europe including such figures as henry iii henry ii henry i richard the lionheart and russian czar ivan the terrible,12.432753562927246,0.03070943592706218,0.5058159369311077
232,she was born in massachusetts and raised in boston,14.684883117675781,0.7578370989503318,0.6402350070716427
233,her grandfather was robert charles winthrop the conservative whig speaker of the house and a us senator,9.303827285766602,-0.9795028082517375,0.31906497501267544
234,her ancestors include james bowdoin former governor of maine and john winthrop the first governor of the massachusetts bay colony,9.7821683883667,-0.8250645134705925,0.34761491614991286
235,david manners april 30 1901 – december 23 1998 was a canadian film actor,9.727063179016113,-0.8428559065150186,0.34432594416995393
236,born rauff de rither duan acklom in halifax nova scotia manners came to hollywood at the beginning of the talking films revolution after studying acting with eva le gallienne and acting on stage with helen hayes,8.488784790039062,-1.2426492795253188,0.270418903933097
237,in 1940 he officially changed his name to david joseph manners and became a naturalized citizen of the united states,10.143511772155762,-0.708400367906907,0.36918181115732884
238,he was discovered by the film director james whale and within a few years he was a popular leading man playing opposite such up and coming actresses as katharine hepburn gloria stuart myrna loy loretta young and ann dvorak and he was paired several times with helen chandler,12.197654724121094,-0.04519510912016502,0.49178398782018234
239,his most widely seen role was as jonathan harker in tod brownings dracula 1931 though he commented throughout his life that he had never watched the film and did not intend to,9.088250160217285,-1.0491045286196632,0.30619818557828876
240,he died in santa barbara california,12.810632705688477,0.15271235418808088,0.5283697739820755
241,elliott roosevelt september 23 1910 – october 27 1990 world war ii hero and an author was the son of president franklin delano roosevelt and his wife eleanor roosevelt,3.958040714263916,-2.7054556019363534,0.0
242,during world war ii he accompanied fdr as a military aide to the casablanca meeting of 1943 and the subsequent cairo and tehran conferences,8.843770027160645,-1.1280379396351508,0.2916063109305724
243,as an army photo reconnaissance pilot he and the men in his unit also played a key role in the dday landings,10.235947608947754,-0.6785563237024135,0.3746988735319351
244,colonel elliot roosevelt was a pilot in the united states army air force usaaf during world war ii,9.179320335388184,-1.0197014050278106,0.3116337380038572
245,he flew a p38 lightning in the north african campaign of november 1942,8.830904960632324,-1.1321915842332835,0.2908384553352374
246,on 28 february 1934 he and anthony fokker each received an excessive half a million dollars for selling fifty military planes to the soviet government,12.102273941040039,-0.07598996537202951,0.4860911553878745
247,elliot and fokker were able to receive such a large commission because elliot had close connections to the us exportimport bank through his father franklin delano roosevelt,11.683558464050293,-0.21117739524847043,0.46109998871553953
248,stella dorothea gibbons 5 january 1902—19 december 1989 was an english novelist and poet,13.442713737487793,0.35678747168055197,0.5660957317844546
249,her works include cold comfort farm,17.577743530273438,1.6918325819497688,0.8128963026386996
250,keynes was educated at oundle school,7.647171974182129,-1.5143743047016855,0.2201869748296765
251,keynes pronounced canes was born in london the eldest son of geoffrey keynes and thus the nephew of the economist john maynard keynes and geoffrey keynes wife elizabeth née darwin the granddaughter of charles darwin and thus the greatgrandson of charles darwin see darwin wedgwood family,13.253878593444824,0.2958197281974478,0.5548250460378951
252,charles francis adams jr may 27 1835 – may 20 1915 a member of the prominent adams political family and son of charles francis adams sr graduated at harvard in 1856 and served on the union side in the american civil war receiving in 1865 the brevet of brigadiergeneral in the regular army,11.459325790405273,-0.283573665532827,0.447716590134877
253,he was president of the union pacific railroad from 1884 to 1890 having previously become widely known as an authority on the management of railways,14.0213623046875,0.543611262297991,0.6006325559103749
255,jean tardieu born in st germain de joux france november 1 1903 died in créteil france january 27 1995 was an artist musician poet and dramatic author,12.515918731689453,0.05756033119616293,0.5107796765301579
256,he is often associated with the theatre of the absurd,17.032522201538086,1.5158011854619928,0.7803545938924743
257,john eric austin born august 21 1944 in blaby leicestershire is a british member of parliament for erith and thamesmead,10.076266288757324,-0.7301113974030922,0.3651682430521947
258,he is a member of the labour party,10.585148811340332,-0.5658124304013985,0.3955410585734649
259,he worked as a social worker and was leader of greenwich council before entering parliament,18.888286590576172,2.114957490869892,0.8911164828115468
260,austin is a member of the leftwing socialist campaign group,7.714620113372803,-1.4925978452961524,0.22421263851034876
261,he stated his intention to act as a stalking horse against tony blair,11.532003402709961,-0.2601088065606622,0.4520543765847872
263,robert strange mcnamara born june 9 1916 is an american business executive and a former united states secretary of defense,12.782506942749023,0.14363160648695916,0.5266910788584566
264,he resigned that position to become president of the world bank 19681981,19.809406280517578,2.412352285987084,0.9460938050304218
265,mcnamara was born in san francisco where his father was sales manager of a wholesale shoe firm,12.300858497619629,-0.011874504414743588,0.4979437379284377
266,he graduated in 1937 from the university of california berkeley with a degree in economics and philosophy and earned a masters degree from the harvard graduate school of business administration in 1939,12.05215072631836,-0.09217286031559234,0.4830995353449082
267,he worked a year for the accounting firm of price waterhouse in san francisco and then in august 1940 returned to harvard to teach in the business school,9.122293472290039,-1.0381132275655827,0.30823007150761955
268,following his involvement there in a program to teach the analytical approaches used in business to officers of the army air forces he entered the army as a captain in early 1943 serving under col curtis lemay with analysis of us bombers efficiency and effectiveness as a major responsibility,20.71257972717285,2.7039529162378813,1.0
269,he left active duty three years later with the rank of lieutenant colonel,13.06552505493164,0.23500747696949978,0.5435831050708495
270,during this period mcnamara helped to plan the 1945 bombing of tokyo,12.8465576171875,0.16431115270636568,0.5305139637727552
271,in 1946 mcnamara joined ford motor company which he later said had been the result of a life magazine article which reported how few collegeeducated managers there were at the then unprofitable company,12.176801681518555,-0.05192776981570033,0.4905393673274029
272,presidentelect john f kennedy first offered the post of secretary of defense to former secretary robert a lovett,12.501298904418945,0.052840140559441244,0.509907087480752
273,lovett declined but recommended mcnamara kennedy had him approached by sargent shriver regarding either the treasury or the defense cabinet post and less than five weeks after becoming president at ford mcnamara accepted kennedys invitation to serve as secretary of defense,9.66334342956543,-0.8634286095412782,0.3405228106190046
274,he also created the defense intelligence agency and the defense supply agency,15.08614444732666,0.8873892431755477,0.6641844173981051
275,mary lilian baels november 28 1916 – june 7 2002 was best known as princess de réthy the controversial morganatic second wife of king léopold iii of the belgians,14.222810745239258,0.6086513633389086,0.6126560702784245
276,mary lilian lucy josepha monique baels was born in highbury london england one of eight children of henri baels an attorney and fish trader from ostend belgium and his wife anne marie de visscher who were living in england during world war i,8.86516284942627,-1.1211310044516583,0.2928831483445497
277,he is also notable in that he is the great great great grandfather of president george w bush through his son reverend james smith bush,6.441105842590332,-1.9037675551329545,0.14820253343964157
278,he was the son of a blacksmith timothy bush jr and lydia newcomb and was born in penfield monroe co new york on january 28 1797,6.853713035583496,-1.7705522597006231,0.17282912523517
279,he was a participant in the underground railroad and even petitioned the new york state legislature to secede from the union in a protest against slavery,12.647292137145996,0.0999758472536708,0.518620740098384
280,eventually obadiah henry and possibly another brother or two went off to find their fortunes in the california gold rush of 1849,10.671571731567383,-0.5379097300954392,0.4006992381068119
281,robert henry dee born may 18 1933 in quincy massachusetts is a former threesport letterman at holy cross college who was one of the first players signed by the boston patriots in 1960,13.884697914123535,0.4994874867719552,0.5924756982099829
282,another example of a player misjudged by the nfl he became an ironman of the american football league who never missed a game during his career starting 112 consecutive games,9.817085266113281,-0.8137911710190406,0.3496989411248572
283,he was voted to five american football league allstar teams 1961 196365,13.969331741333008,0.5268125564429184,0.597527095156462
284,joseph h ball november 3 1905 december 18 1993 was an american politician,15.702991485595703,1.0865458789177909,0.7010011294421534
285,he served in the united states senate as a republican from minnesota,20.142688751220703,2.519956621420639,0.9659858754983911
286,he was first appointed to fill the senate seat of ernest lundeen who had died in office,15.625807762145996,1.0616261666671845,0.696394394312632
287,he lost his reelection bid in 1948 to hubert h humphrey,6.6941423416137695,-1.8220716163684345,0.1633050975166645
288,ball died in chevy chase maryland,15.873254776000977,1.1415174715555254,0.7111633481862257
289,raymond arrieta born march 26 1965 in san juan puerto rico is considered by many to be one of puerto ricos greatest comedians,15.938130378723145,1.1624633559941597,0.7150354692080088
290,after raymond graduated from high school he enrolled in the universidad del sagrado corazon university of the sacred heart of san juan where he earned a bachelors degree in radio and television production,11.563526153564453,-0.24993129962614175,0.4539358220146021
291,matthew parker august 6 1504 may 17 1575 was archbishop of canterbury from 1559,9.18331527709961,-1.0184115890736536,0.31187217737293493
292,the eldest son of william parker he was born in norwich in st saviours parish,12.323915481567383,-0.004430274210958841,0.499319901362716
293,matthew was sent in 1522 to corpus christi college cambridge where he is said to have been contemporary with william cecil but cecil was only two years old at the time,11.47830867767334,-0.2774448074360269,0.4488495898105733
294,he commenced ma in 1528 and was one of the cambridge scholars whom thomas wolsey wished to transplant to his newly founded cardinal college at oxford,13.102070808410645,0.24680672193948097,0.5457643500129422
295,adolf otto reinhold windaus december 25 1876 – june 9 1959 was a significant german chemist,16.78535270690918,1.4359994810612766,0.7656022038423232
296,he won a nobel prize in chemistry in 1928,13.88744831085205,0.5003754861063522,0.5926398565151679
297,jack kerouac march 12 1922 – october 21 1969 was an american novelist writer poet artist and part of the beat generation,12.295330047607422,-0.013659432341754391,0.49761377062775897
298,during kerouacs time at columbia university burroughs and kerouac got into trouble with the law for failing to report a murder this incident formed the basis of a mystery novel the two collaborated on in 1945 entitled and the hippos were boiled in their tanks the novel was never published although an excerpt from the manuscript would be included in the burroughs compilation word virus,10.404302597045898,-0.6242008498816445,0.38474719464470525
299,in between his sea voyages kerouac stayed in new york with friends from fordham,13.479592323303223,0.3686941756545916,0.5682968419306076
