sentence_id,sentence,difficulty_zscore,k,avg_regression_probability
238,he was discovered by the film director james whale and within a few years he was a popular leading man playing opposite such up and coming actresses as katharine hepburn gloria stuart myrna loy loretta young and ann dvorak and he was paired several times with helen chandler,-0.045195109120165,2,0.04166666666666665
239,his most widely seen role was as jonathan harker in tod brownings dracula 1931 though he commented throughout his life that he had never watched the film and did not intend to,-1.0491045286196632,2,0.0
240,he died in santa barbara california,0.1527123541880808,2,0.16666666666666666
241,elliott roosevelt september 23 1910 – october 27 1990 world war ii hero and an author was the son of president franklin delano roosevelt and his wife eleanor roosevelt,-2.7054556019363534,2,0.25
242,during world war ii he accompanied fdr as a military aide to the casablanca meeting of 1943 and the subsequent cairo and tehran conferences,-1.1280379396351508,2,0.16666666666666666
243,as an army photo reconnaissance pilot he and the men in his unit also played a key role in the dday landings,-0.6785563237024135,2,0.0833333333333333
244,colonel elliot roosevelt was a pilot in the united states army air force usaaf during world war ii,-1.0197014050278106,2,0.0
245,he flew a p38 lightning in the north african campaign of november 1942,-1.1321915842332837,2,0.16666666666666666
246,on 28 february 1934 he and anthony fokker each received an excessive half a million dollars for selling fifty military planes to the soviet government,-0.0759899653720295,2,0.0833333333333333
247,elliot and fokker were able to receive such a large commission because elliot had close connections to the us exportimport bank through his father franklin delano roosevelt,-0.2111773952484704,2,0.04166666666666665
248,stella dorothea gibbons 5 january 1902—19 december 1989 was an english novelist and poet,0.3567874716805519,2,0.0
249,her works include cold comfort farm,1.6918325819497688,2,0.16666666666666666
250,keynes was educated at oundle school,-1.5143743047016855,2,0.0833333333333333
251,keynes pronounced canes was born in london the eldest son of geoffrey keynes and thus the nephew of the economist john maynard keynes and geoffrey keynes wife elizabeth née darwin the granddaughter of charles darwin and thus the greatgrandson of charles darwin see darwin wedgwood family,0.2958197281974478,2,0.0833333333333333
252,charles francis adams jr may 27 1835 – may 20 1915 a member of the prominent adams political family and son of charles francis adams sr graduated at harvard in 1856 and served on the union side in the american civil war receiving in 1865 the brevet of brigadiergeneral in the regular army,-0.283573665532827,2,0.125
253,he was president of the union pacific railroad from 1884 to 1890 having previously become widely known as an authority on the management of railways,0.543611262297991,2,0.0
255,jean tardieu born in st germain de joux france november 1 1903 died in créteil france january 27 1995 was an artist musician poet and dramatic author,0.0575603311961629,2,0.16666666666666666
256,he is often associated with the theatre of the absurd,1.5158011854619928,2,0.04166666666666665
257,john eric austin born august 21 1944 in blaby leicestershire is a british member of parliament for erith and thamesmead,-0.7301113974030922,2,0.0
258,he is a member of the labour party,-0.5658124304013985,2,0.0
259,he worked as a social worker and was leader of greenwich council before entering parliament,2.114957490869892,2,0.125
260,austin is a member of the leftwing socialist campaign group,-1.4925978452961524,2,0.125
261,he stated his intention to act as a stalking horse against tony blair,-0.2601088065606622,2,0.125
263,robert strange mcnamara born june 9 1916 is an american business executive and a former united states secretary of defense,0.1436316064869591,2,0.0
264,he resigned that position to become president of the world bank 19681981,2.412352285987084,2,0.125
265,mcnamara was born in san francisco where his father was sales manager of a wholesale shoe firm,-0.0118745044147435,2,0.0
266,he graduated in 1937 from the university of california berkeley with a degree in economics and philosophy and earned a masters degree from the harvard graduate school of business administration in 1939,-0.0921728603155923,2,0.0
267,he worked a year for the accounting firm of price waterhouse in san francisco and then in august 1940 returned to harvard to teach in the business school,-1.0381132275655829,2,0.0
268,following his involvement there in a program to teach the analytical approaches used in business to officers of the army air forces he entered the army as a captain in early 1943 serving under col curtis lemay with analysis of us bombers efficiency and effectiveness as a major responsibility,2.7039529162378813,2,0.125
269,he left active duty three years later with the rank of lieutenant colonel,0.2350074769694997,2,0.0833333333333333
270,during this period mcnamara helped to plan the 1945 bombing of tokyo,0.1643111527063656,2,0.0
271,in 1946 mcnamara joined ford motor company which he later said had been the result of a life magazine article which reported how few collegeeducated managers there were at the then unprofitable company,-0.0519277698157003,2,0.16666666666666666
272,presidentelect john f kennedy first offered the post of secretary of defense to former secretary robert a lovett,0.0528401405594412,2,0.0
273,lovett declined but recommended mcnamara kennedy had him approached by sargent shriver regarding either the treasury or the defense cabinet post and less than five weeks after becoming president at ford mcnamara accepted kennedys invitation to serve as secretary of defense,-0.8634286095412782,2,0.0
274,he also created the defense intelligence agency and the defense supply agency,0.8873892431755477,2,0.125
275,mary lilian baels november 28 1916 – june 7 2002 was best known as princess de réthy the controversial morganatic second wife of king léopold iii of the belgians,0.6086513633389086,2,0.0909090909090909
276,mary lilian lucy josepha monique baels was born in highbury london england one of eight children of henri baels an attorney and fish trader from ostend belgium and his wife anne marie de visscher who were living in england during world war i,-1.1211310044516585,2,0.0
277,he is also notable in that he is the great great great grandfather of president george w bush through his son reverend james smith bush,-1.9037675551329545,2,0.125
278,he was the son of a blacksmith timothy bush jr and lydia newcomb and was born in penfield monroe co new york on january 28 1797,-1.7705522597006231,2,0.0909090909090909
279,he was a participant in the underground railroad and even petitioned the new york state legislature to secede from the union in a protest against slavery,0.0999758472536708,2,0.0
280,eventually obadiah henry and possibly another brother or two went off to find their fortunes in the california gold rush of 1849,-0.5379097300954392,2,0.0
281,robert henry dee born may 18 1933 in quincy massachusetts is a former threesport letterman at holy cross college who was one of the first players signed by the boston patriots in 1960,0.4994874867719552,2,0.0833333333333333
282,another example of a player misjudged by the nfl he became an ironman of the american football league who never missed a game during his career starting 112 consecutive games,-0.8137911710190406,2,0.04166666666666665
283,he was voted to five american football league allstar teams 1961 196365,0.5268125564429184,2,0.125
284,joseph h ball november 3 1905 december 18 1993 was an american politician,1.0865458789177909,2,0.125
285,he served in the united states senate as a republican from minnesota,2.519956621420639,2,0.04166666666666665
286,he was first appointed to fill the senate seat of ernest lundeen who had died in office,1.0616261666671845,2,0.0
287,he lost his reelection bid in 1948 to hubert h humphrey,-1.8220716163684345,2,0.0833333333333333
288,ball died in chevy chase maryland,1.1415174715555254,2,0.125
289,raymond arrieta born march 26 1965 in san juan puerto rico is considered by many to be one of puerto ricos greatest comedians,1.1624633559941595,2,0.16666666666666666
290,after raymond graduated from high school he enrolled in the universidad del sagrado corazon university of the sacred heart of san juan where he earned a bachelors degree in radio and television production,-0.2499312996261417,2,0.0833333333333333
291,matthew parker august 6 1504 may 17 1575 was archbishop of canterbury from 1559,-1.0184115890736536,2,0.04166666666666665
292,the eldest son of william parker he was born in norwich in st saviours parish,-0.0044302742109588,2,0.25
293,matthew was sent in 1522 to corpus christi college cambridge where he is said to have been contemporary with william cecil but cecil was only two years old at the time,-0.2774448074360269,2,0.04166666666666665
294,he commenced ma in 1528 and was one of the cambridge scholars whom thomas wolsey wished to transplant to his newly founded cardinal college at oxford,0.2468067219394809,2,0.04166666666666665
295,adolf otto reinhold windaus december 25 1876 – june 9 1959 was a significant german chemist,1.4359994810612766,2,0.125
296,he won a nobel prize in chemistry in 1928,0.5003754861063522,2,0.0
297,jack kerouac march 12 1922 – october 21 1969 was an american novelist writer poet artist and part of the beat generation,-0.0136594323417543,2,0.16666666666666666
298,during kerouacs time at columbia university burroughs and kerouac got into trouble with the law for failing to report a murder this incident formed the basis of a mystery novel the two collaborated on in 1945 entitled and the hippos were boiled in their tanks the novel was never published although an excerpt from the manuscript would be included in the burroughs compilation word virus,-0.6242008498816445,2,0.0833333333333333
299,in between his sea voyages kerouac stayed in new york with friends from fordham,0.3686941756545916,2,0.125
